areaType,areaName,areaCode ,date      ,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate
ltla    ,York    ,E06000014,2021-01-31,1079                                         ,32411                                        ,4                                             ,1015                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-30,1631                                         ,31332                                        ,2                                             ,1011                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-29,1161                                         ,29701                                        ,1                                             ,1009                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-28,1158                                         ,28540                                        ,0                                             ,1008                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-27,1164                                         ,27382                                        ,2                                             ,1008                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-26,1070                                         ,26218                                        ,0                                             ,1006                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-25,671                                          ,25148                                        ,0                                             ,1006                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-24,929                                          ,24477                                        ,0                                             ,1006                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-23,1646                                         ,23548                                        ,0                                             ,1006                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-22,1793                                         ,21902                                        ,1                                             ,1006                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-21,1277                                         ,20109                                        ,4                                             ,1005                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-20,1564                                         ,18832                                        ,0                                             ,1001                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-19,844                                          ,17268                                        ,0                                             ,1001                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-18,612                                          ,16424                                        ,0                                             ,1001                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-17,296                                          ,15812                                        ,3                                             ,1001                                          ,                                                  ,
ltla    ,York    ,E06000014,2021-01-16,1245                                         ,15516                                        ,0                                             ,998                                           ,                                                  ,
ltla    ,York    ,E06000014,2021-01-15,1439                                         ,14271                                        ,0                                             ,998                                           ,                                                  ,
ltla    ,York    ,E06000014,2021-01-14,861                                          ,12832                                        ,4                                             ,998                                           ,                                                  ,
ltla    ,York    ,E06000014,2021-01-13,441                                          ,11971                                        ,2                                             ,994                                           ,                                                  ,
ltla    ,York    ,E06000014,2021-01-12,1428                                         ,11530                                        ,6                                             ,992                                           ,                                                  ,
ltla    ,York    ,E06000014,2021-01-11,722                                          ,10102                                        ,13                                            ,986                                           ,                                                  ,
ltla    ,York    ,E06000014,2021-01-10,782                                          ,9380                                         ,9                                             ,973                                           ,                                                  ,
ltla    ,York    ,E06000014,2021-01-09,1108                                         ,8598                                         ,11                                            ,964                                           ,                                                  ,
ltla    ,York    ,E06000014,2021-01-08,590                                          ,7490                                         ,10                                            ,953                                           ,                                                  ,
ltla    ,York    ,E06000014,2021-01-07,724                                          ,6900                                         ,172                                           ,943                                           ,                                                  ,
ltla    ,York    ,E06000014,2021-01-06,907                                          ,6176                                         ,389                                           ,771                                           ,                                                  ,
ltla    ,York    ,E06000014,2021-01-05,269                                          ,5269                                         ,376                                           ,382                                           ,                                                  ,
ltla    ,York    ,E06000014,2021-01-04,14                                           ,5000                                         ,1                                             ,6                                             ,                                                  ,
ltla    ,York    ,E06000014,2021-01-03,4                                            ,4986                                         ,0                                             ,5                                             ,                                                  ,
ltla    ,York    ,E06000014,2021-01-02,12                                           ,4982                                         ,0                                             ,5                                             ,                                                  ,
ltla    ,York    ,E06000014,2021-01-01,2                                            ,4970                                         ,0                                             ,5                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-31,150                                          ,4968                                         ,1                                             ,5                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-30,212                                          ,4818                                         ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-29,5                                            ,4606                                         ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-28,3                                            ,4601                                         ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-27,1                                            ,4598                                         ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-26,0                                            ,4597                                         ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-25,0                                            ,4597                                         ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-24,701                                          ,4597                                         ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-23,960                                          ,3896                                         ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-22,948                                          ,2936                                         ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-21,469                                          ,1988                                         ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-20,523                                          ,1519                                         ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-19,12                                           ,996                                          ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-18,7                                            ,984                                          ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-17,179                                          ,977                                          ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-16,394                                          ,798                                          ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-15,384                                          ,404                                          ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-14,1                                            ,20                                           ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-13,0                                            ,19                                           ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-12,0                                            ,19                                           ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-11,6                                            ,19                                           ,0                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-10,5                                            ,13                                           ,1                                             ,4                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-09,1                                            ,8                                            ,                                              ,3                                             ,                                                  ,
ltla    ,York    ,E06000014,2020-12-08,1                                            ,7                                            ,                                              ,3                                             ,                                                  ,
